entity_type,name_ukr,name_local,name_eng,common_abbreviation,country,collaboration_type,domain,ru_world_partners,political_affiliation,ideological_platform,russian_money,observer_border_violation,prorussian_statements,wiki_or_website,photo_link,regrets,short_description
організація,Epicenter.bg,Epicenter.bg,Epicenter,,Bulgaria,,media,,,other,,,https://www.bta.bg/en/news/bulgaria/290850-russian-online-propaganda-in-bulgaria,,,,media spreading Kremlin propaganda
організація,Гласове,Гласове,Glasove,,Bulgaria,,media,,,other,,,https://www.eurozine.com/co-opting-discontent-russian-propaganda-in-the-bulgarian-media/,,,,media with pro-Russian and anti-Western narratives
організація,Pogled.info,Pogled.info,Pogled.info,,Bulgaria,любитель,media,,,other,https://www.stopfake.org/en/made-in-bulgaria-pro-russian-propaganda/,,https://www.stopfake.org/en/made-in-bulgaria-pro-russian-propaganda/,Pogled.info,,,media with pro-Russian and anti-Western narratives
організація,Державник,Държавник,durjavnik.bg,,Bulgaria,,media,,,other,,,https://www.veridica.ro/en/analyses/bulgaria-further-away-from-russias-claws-but-still-close-enough,,,0,media with pro-Russian and anti-Western narratives
організація,blitz.bg,blitz.bg,blitz.bg,,Bulgaria,прагматик,media,,,other,,,https://www.stopfake.org/en/made-in-bulgaria-pro-russian-propaganda/,blitz.bg,,,media of oligarch Delyan Paevsky with pro-Kremlin narratives
організація,pik.bg,pik.bg,pik.bg,,Bulgaria,прагматик,media,,,other,,,https://www.stopfake.org/en/made-in-bulgaria-pro-russian-propaganda/,pik.bg,,,media of oligarch Delyan Paevsky with pro-Kremlin narratives
організація,Дума,Дума,Duma,,Bulgaria,,media,,,other,,,https://www.eurozine.com/co-opting-discontent-russian-propaganda-in-the-bulgarian-media/,,,,"the newspaper of the Bulgarian Sociological Party (BSP), spreading Kremlin narratives"
організація,dVersia,dVersia,dVersia,,Bulgaria,любитель ,media,,,other,,,,https://dversia.net/,,,leftist media
організація,Труд,Труд,Trud,,Bulgaria,любитель,media,,,other,,,https://www.politico.eu/article/bulgaria-ukraine-russia-war-nato-fault/,https://bg.wikipedia.org/wiki/%D0%A2%D1%80%D1%83%D0%B4_(%D0%B2%D0%B5%D1%81%D1%82%D0%BD%D0%B8%D0%BA),,0,"a popular media (tabloid), sympathizes with Moscow, criticizes the Maidan and color revolutions"
організація,Комсомольська правда у Болгарії,Комсомольская правда в Болгарии,Komsomolska Pravda in Bulgaria,,Bulgaria,росіяни,media,,,other,,,,https://www.kpb.bg/,,,propagandist media
організація,Руски дневник,Руски дневник,Ruski Dnevnik,,Bulgaria,росіяни,media,,,other,,,"https://www.stopfake.org/en/made-in-bulgaria-pro-russian-propaganda/, https://faktor.bg/bg/articles/obshtestvo/ulitsata/-ruski-dnevnik-noviyat-rupor-na-kremal-u-nas-47843",https://bg.wikipedia.org/wiki/%D0%A0%D1%83%D1%81%D0%BA%D0%B8_%D0%B4%D0%BD%D0%B5%D0%B2%D0%BD%D0%B8%D0%BA_(%D0%BC%D0%B5%D0%B4%D0%B8%D1%8F),,,"pro-Russian media, is part of the international media platform ""Russia Beyond the headlines"" (RBTH)"
організація,Русская Болгария,Русская Болгария,Russian Bulgary,,Bulgaria,росіяни,media,,,other,,,,https://rus.bg/,,,pro-Russian media
людина,Стефан Анчев,Стефан Анчев,Stefan Anchev,,Bulgaria,любитель,humanitarian,,,other,,https://www.blackseanews.net/en/read/140574,,https://www.uni-vt.bg/bul/staffinfo.aspx?u=176&zid=66&ppage=250,,,Professor of Veliko Tarnovo University
організація,Товариство русистів Болгарії,Общество русистов Болгарии,Society of Russianists in Bulgaria,,Bulgaria,любитель ,humanitarian,,,other,,,,http://www.bgrusistika.com/,,,non-governmental organization
організація,Федерація Союз співвітчизників,Федерация Союз соотечественников,Federation Union of Compatriots,,Bulgaria,любитель ,humanitarian,,,other,,,,https://vseruss.com/Strany-mira/Evropa/Bolgariya-338/Organizatsii/FSS-788,,,non-governmental organization
організація,Болгарська національна мережа базових шкіл із вивченням російської мови,Болгарская национальная сеть базовых школ с изучением русского языка,Bulgarian National Network of Basic Schools with the Study of the Russian Language,,Bulgaria,любитель ,humanitarian,так,,other,,,,https://www.facebook.com/profile.php?id=100012361750087,,,educational network
організація,Російський дім у Софії,Русский дом в Софии,Russia House in Sofia,,Bulgaria,росіяни,humanitarian,так,,other,,,,https://www.facebook.com/RKIC.Sofia/,,,representative office of Rossotrudnichestvo
організація,Російський академічний союз у Болгарії,Русский академический союз в Болгарии,Russian Academic Union in Bulgaria,,Bulgaria,росіяни,humanitarian,так,,other,,,,https://www.mirela.bg/ru/novosti-bulgaria/%D0%A0%D1%83%D1%81%D1%81%D0%BA%D0%B8%D0%B9-%D0%B0%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%B8%D0%B9-%D1%81%D0%BE%D1%8E%D0%B7-%D0%B2-%D0%91%D0%BE%D0%BB%D0%B3%D0%B0%D1%80%D0%B8%D0%B8-%D0%B8%D0%B7%D0%B4%D0%B0%D0%BB-%D0%BA%D0%BD%D0%B8%D0%B3%D1%83-%D0%BE-%D1%80%D1%83%D1%81%D1%81%D0%BA%D0%BE%D0%BC-%D0%B7%D0%B0%D1%80%D1%83%D0%B1%D0%B5%D0%B6%D1%8C%D0%B5-offer13102.html,,,educational organization
організація,Російський центр (Балканський центр русистики) у СОК «Камчія»,Русский центр (Балканский центр русистики) в СОК «Камчия»,"Russian Center (Balkan Center for Russian Studies) in SOK ""Kamchia""",,Bulgaria,росіяни,humanitarian,так,,other,,,,https://sok-kamchia.ru/sozdanie-balkanskogo-tsentra-rusistiki-na-baze-sok-kamchiya/,,,propaganda center on the basis of a Russian resort in Bulgaria
організація,Дім Москви у Софії,Дом Москвы в Софии,Moscow House in Sofia,,Bulgaria,росіяни,humanitarian,,,other,,,,https://www.mkdc-dms.bg/ru/home/,,,center of Russian propaganda
організація,Російський центр бібліотеки ім. Смирненськи,Русский центр библиотеки им. Смирненски,Russian Center at Smirnensky Library,,Bulgaria,росіяни,humanitarian,так,,other,,,,https://profilerussia.com/2020/12/02/russkij-czentr-v-bolgarskom-plevene-nachal-rabotu/,,,center of Russian propaganda
організація,Російський центр Варненського Вільного Університету ім. Хоробра,Русский центр Варненского свободного Университета им. Храбра,Russian Center of Varna Free Khrabr University,,Bulgaria,росіяни,humanitarian,так,,other,,,,https://www.vfu.bg/%d0%be-%d0%bd%d0%b0%d1%81/%d0%be-%d1%80%d1%83%d1%81%d1%81%d0%ba%d0%be%d0%bc-%d1%86%d0%b5%d0%bd%d1%82%d1%80%d0%b5-3.html,,,center of Russian propaganda
організація,Російський центр Пловдівського університету ім. Хілендарського,Русский центр Пловдивского Университета им. Хилендарского,Russian Center of Plovdiv Hilendarsky University,,Bulgaria,росіяни,humanitarian,так,,other,,,,https://blogs.uni-plovdiv.net/rumir/,,,center of Russian propaganda
організація,Російський центр регіональної бібліотеки «Захар Княжески»,Русский центр региональной библиотеки «Захарий Княжески»,"Russian Center of the Regional Library ""Zachary Knyazheski""",,Bulgaria,росіяни,humanitarian,так,,other,,,,https://ru.libsz.org/?lang=ru,,,center of Russian propaganda
людина,Іван Маразов,Иван Маразов,Ivan Marazov,,Bulgaria,прагматик,polytics,,,other,,https://www.blackseanews.net/en/read/142853,,https://bg.wikipedia.org/wiki/%D0%98%D0%B2%D0%B0%D0%BD_%D0%9C%D0%B0%D1%80%D0%B0%D0%B7%D0%BE%D0%B2,,,chairman of the Club of Friends of Crimea Bulgaria
людина,Калоян Паргов,Калоян Паргов,Kaloyan Pargov,,Bulgaria,прагматик,polytics,,,other,,https://www.fakeobservers.org/biased-observation-database/details/pargov-kaloyan.html,,https://bntnews.bg/bg/a/kaloyan-pargov-za-izborite-v-sofiya-bsp-ne-nominira-nikogo-a-obszhda-imena,,,"chairman of the Sofia City Council, member of the ""Rusophiles"" movement"
людина,Георгі Пірінскі,Георги Пирински,Georgi Pirinski,,Bulgaria,прагматик,polytics,,,other,,,https://www.tango-noir.com/2018/06/16/full-list-of-members-of-the-european-parliament-who-voted-against-the-resolution-on-political-prisoners-in-russia/,https://bg.wikipedia.org/wiki/%D0%93%D0%B5%D0%BE%D1%80%D0%B3%D0%B8_%D0%9F%D0%B8%D1%80%D0%B8%D0%BD%D1%81%D0%BA%D0%B8,,,ex-member of the European Parliament
людина,Ірена Анастасова,Ирена Анастасова,Irena Anastasova,,Bulgaria,прагматик,polytics,,,other,,https://www.fakeobservers.org/biased-observation-database/details/todorova-anastasova-irena.html,,https://www.parliament.bg/bg/MP/2676,,,ex-member of the Parliament of Bulgaria
людина,Магдалена Ташева,Магдалена Ташева,Magdalena Tasheva,,Bulgaria,прагматик,polytics,,,other,,http://anton-shekhovtsov.blogspot.com/2014/11/fake-monitors-observe-fake-elections-in.html,,https://bg.wikipedia.org/wiki/%D0%9C%D0%B0%D0%B3%D0%B4%D0%B0%D0%BB%D0%B5%D0%BD%D0%B0_%D0%A2%D0%B0%D1%88%D0%B5%D0%B2%D0%B0,,,ex-member of the Parliament of Bulgaria
людина,Олександр Симов,Александар Симов,Alexandar Simov,,Bulgaria,прагматик,polytics,,,other,,https://www.fakeobservers.org/biased-observation-database/details/tikhomirov-simov-alexandar.html,,https://parliament.bg/en/MP/2993,,,ex-member of the Parliament of Bulgaria
людина,Румен Гечев,Румен Гечев,Rumen Gechev,,Bulgaria,прагматик,polytics,,,other,,https://www.fakeobservers.org/biased-observation-database/details/gechev-rumen-vasilev.html,,https://bg.wikipedia.org/wiki/%D0%A0%D1%83%D0%BC%D0%B5%D0%BD_%D0%93%D0%B5%D1%87%D0%B5%D0%B2,,,"ex-member of the Parliament of Bulgaria, deputy prime minister in the government"
людина,Мартин Райков,Мартин Райков,Martin Raykov,,Bulgaria,прагматик,polytics,,,other,,https://www.fakeobservers.org/biased-observation-database/details/martin-raychev.html,,https://www.dnevnik.bg/bulgaria/2016/08/08/2808096_prezidentut_shte_naznachi_martin_raikov_za_chlen_na/,,,ex-member of the Central election commitee of Bulgaria
людина,Ваня Добрєва,Ваня Добрева,Vanja Dobreva,,Bulgaria,прагматик,polytics,,,other,,https://www.fakeobservers.org/biased-observation-database/details/dobreva-vanja.html,,https://bg.wikipedia.org/wiki/%D0%92%D0%B0%D0%BD%D1%8F_%D0%94%D0%BE%D0%B1%D1%80%D0%B5%D0%B2%D0%B0,,,"deputy chairman of the Club of Friends of Crimea, member of Parliament of Bulgaria"
людина,Румен Стоянов,Румен Стоянов,Rumen Stoyanov,,Bulgaria,прагматик,polytics,,,other,,https://ru.krymr.com/a/krym-bolgariya-sanktsii-voyna/31919123.html,,,,,head of Kalofer municipality
людина,Генчо Колєв,Генчо Колев ,Gencho Kolev,,Bulgaria,прагматик,polytics,,,other,,https://ru.krymr.com/a/krym-bolgariya-sanktsii-voyna/31919123.html,https://bulgaria.mfa.gov.by/ru/embassy/news/c1b8ea5e2b38795a.html,https://bnr.bg/starazagora/post/101701311/v-opan-otkrivat-nova-detska-gradina-i-fotovoltaichna-centrala-do-kraa-na-godinata?fbclid=IwAR1DjuJwxTD6E_S9p6B5koCcCacJSTpgDIaWSoAt_-iH-EvhNBVFkWp17SA,,,head of Opan municipality
людина,Галина Стоянова,Галина Стоянова,Galina Stoyanova,,Bulgaria,любитель ,polytics,,,other,,,https://bg.wikipedia.org/wiki/%D0%9D%D0%B0%D1%86%D0%B8%D0%BE%D0%BD%D0%B0%D0%BB%D0%BD%D0%BE_%D0%B4%D0%B2%D0%B8%D0%B6%D0%B5%D0%BD%D0%B8%D0%B5_%E2%80%9E%D0%A0%D1%83%D1%81%D0%BE%D1%84%D0%B8%D0%BB%D0%B8%E2%80%9C#%D0%A1%D1%8A%D0%B1%D0%BE%D1%80_%D0%BD%D0%B0_%D1%80%D1%83%D1%81%D0%BE%D1%84%D0%B8%D0%BB%D0%B8%D1%82%D0%B5_%D0%BA%D1%80%D0%B0%D0%B9_%D1%8F%D0%B7%D0%BE%D0%B2%D0%B8%D1%80_%E2%80%9E%D0%9A%D0%BE%D0%BF%D1%80%D0%B8%D0%BD%D0%BA%D0%B0%E2%80%9C,https://galinastoyanova.bg/,,,"mayor of Kazanlak, member of the ""Rusophiles"" movement"
людина,Пенка Доікова,Пенка Доикова,Penka Doikova,,Bulgaria,політик,polytics,,,other,,https://www.blackseanews.net/en/read/140574,,https://www.pbnovini.com/politika/2015/novata-kmetitsa-na-hisarya-polaga-kletv/,,,the mayor of the city of Hisarya
людина,Пенчо Мільков,Пенчо Милков,Pencho Milkov,,Bulgaria,прагматик,polytics,,,other,,https://www.fakeobservers.org/biased-observation-database/details/plamenov-milkov-pencho.html,,https://obshtinaruse.bg/kmet,,,the mayor of Ruse
людина,Івайло Дінев,Ивайло Динев,Ivaylo Dinev,,Bulgaria,прагматик,polytics,,,other,,https://www.fakeobservers.org/biased-observation-database/details/dinev-ivaylo.html,,https://ivaylodinev.com/media/,,,"political activist, journalist of dVersia media outlet"
людина,Любомира Ганчева,Любомира Ганчева,Lyubomira Gancheva,,Bulgaria,прагматик,polytics,,,other,,https://www.fakeobservers.org/biased-observation-database/details/lyubomira-gancheva.html,,https://shpionopedia.org/%D0%9B%D1%8E%D0%B1%D0%BE%D0%BC%D0%B8%D1%80%D0%B0_%D0%93%D0%B0%D0%BD%D1%87%D0%B5%D0%B2%D0%B0,,,advisor to the president of Bulgaria
організація,Національний рух русофілів,Националното движение „Русофили“,"The National Movement ""Russophiles""",NDR,Bulgaria,політик,polytics,так,,other,,,https://rusofili.bg/%d0%92-%d1%80%d0%b0%d0%b7%d0%b3%d0%be%d0%b2%d0%be%d1%80-%d1%81-%d0%9d%d0%b8%d0%ba%d0%be%d0%bb%d0%b0%d0%b9-%d0%9c%d0%b0%d0%bb%d0%b8%d0%bd%d0%be%d0%b2-%d1%80%d1%83%d1%81%d0%ba%d0%b8%d1%8f%d1%82-%d0%b2/,https://bg.wikipedia.org/wiki/%D0%9D%D0%B0%D1%86%D0%B8%D0%BE%D0%BD%D0%B0%D0%BB%D0%BD%D0%BE_%D0%B4%D0%B2%D0%B8%D0%B6%D0%B5%D0%BD%D0%B8%D0%B5_%E2%80%9E%D0%A0%D1%83%D1%81%D0%BE%D1%84%D0%B8%D0%BB%D0%B8%E2%80%9C,,,pro-Russian public movement
організація,Рух за права і свободи,Движението за права и свободи ,Movement for Rights and Freedoms,,Bulgaria,політик,polytics,,,other,,,,https://bg.wikipedia.org/wiki/%D0%94%D0%B2%D0%B8%D0%B6%D0%B5%D0%BD%D0%B8%D0%B5_%D0%B7%D0%B0_%D0%BF%D1%80%D0%B0%D0%B2%D0%B0_%D0%B8_%D1%81%D0%B2%D0%BE%D0%B1%D0%BE%D0%B4%D0%B88,,,centrist party
організація,"Подвор'є РПЦ, Храм Святителя Миколи Чудотворця","Courtyard of the Russian Orthodox Church, Church of Saint Nicholas the Wonderworker","Courtyard of the Russian Orthodox Church, Church of Saint Nicholas the Wonderworker",,Bulgaria,росіяни,church,,,other,,,,http://podvorie-sofia.bg/,,,courtyard of the Moscow Patriarchy of the Russian Ortodox Church
організація,Храм св. вмч. Пантелеймона,Church of St. great martyr Panteleimon,Church of St. great martyr Panteleimon,,Bulgaria,росіяни,church,,,other,,,,http://podvorie-sofia.bg/,,,courtyard of the Moscow Patriarchy of the Russian Ortodox Church
людина,Петро Заводський,Petr Závodský,Petr Závodský,,Czech Republic,прагматик,public activity,,,other,https://zpravy.aktualne.cz/domaci/havlicek-zastitil-akci-rosatom/r~bf4abef6123b11ec966d0cc47ab5f122/,,,https://www.linkedin.com/in/petr-zavodsky-88399535/?originalSubdomain=cz,,,CEO of ČEZ company
людина,Їржі Неставаля,Jiří Nestával,Jiří Nestával,,Czech Republic,прагматик,public activity,,,other,https://zpravy.aktualne.cz/domaci/obchodni-komora-domlouva-zakazky-na-krymu-nemame-s-ni-nic-sp/r~fba65f74745d11e8bb77ac1f6b220ee8/,,,https://myrotvorets.center/criminal/nestaval-irzhi/,,,president of the Czech-Central-Asian Mixed Chamber of Commerce
людина,Олександр Степанов,Александр Степанов,Alexander Stepanov,,Czech Republic,росіяни,public activity,,,other,,,,http://ksros.eu/o-nas/,,,head of the Coordinating Council of Compatriots
людина,Володимир Пік,Владимир Пик,Vladimir Pik,,Czech Republic,росіяни,public activity,,,other,,,,http://rsvk.cz/blog/2019/10/24/ezhegodnaya-vstrecha-cheshskoj-assotsiatsii-vypusknikov-rossijskih-sovetskih-vuzov-proshla-v-rtsnk-v-prage/,,,head of the Czech Association of Graduates of Russian (Soviet) Universities
людина,Іржина Норбертова,Иржина Норбертова,Yrzyna Norbertova,,Czech Republic,росіяни,public activity,,,other,,,,http://rsvk.cz/blog/2019/10/24/ezhegodnaya-vstrecha-cheshskoj-assotsiatsii-vypusknikov-rossijskih-sovetskih-vuzov-proshla-v-rtsnk-v-prage/,,,deputy chairman of the alumni association
людина,Томас Елер,Tomáš Ehler,Tomáš Ehler,,Czech Republic,прагматик,public activity,,,other,https://zpravy.aktualne.cz/domaci/havlicek-zastitil-akci-rosatom/r~bf4abef6123b11ec966d0cc47ab5f122/,,,https://www.mpo.cz/en/guidepost/ministry/about-the-ministry/senior-staff/brief-portrait-of-deputy-minister-tomas-ehler--262061/,,,deputy minister of Nuclear Energy
людина,Олександр Гегальчий,Александр Гегальчий,Alexander Hegalchy,,Czech Republic,росіяни,public activity,,,other,,https://informator.media/archives/44546,https://zakarpattya.net.ua/News/208865-Komu-viina-z-Rosiieiu-a-im-%E2%80%93-premii-vid-Rosii,https://myrotvorets.center/criminal/gegalchij-aleksandr-viktorovich/,,,head of the Russian Prize Foundation
людина,Ладислав Врабель,Ladislav Vrabel,Ladislav Vrabel,,Czech Republic,любителі,public activity,,,other,,,https://www.reflex.cz/clanek/profil/115664/ladislav-vrabel-rusko-na-prvnim-miste-aneb-kdo-je-organizator-demonstraci-na-vaclavskem-namesti.html,https://www.e15.cz/magazin/muz-ktery-rozpoutal-budejovicke-afery-pozoruju-mimiku-politiku-838670,,,"organizer of the Czechia first! Movement, anti-Muslim and pro-Russian activist"
